image_id,patch_id,x,y,patch_index,psnr_input,psnr_hypir,gain,label
case2,case2_y3200_x0256,256,3200,577,32.302124996562156,27.97911792990217,-4.3230070666599865,BAD
case2,case2_y3200_x0384,384,3200,578,30.273567895512006,24.53824971597987,-5.735318179532136,BAD
case2,case2_y3200_x0512,512,3200,579,29.243154050680843,25.4821776119313,-3.7609764387495446,BAD
case2,case2_y3200_x0640,640,3200,580,27.839546924895924,26.710870032338555,-1.128676892557369,BAD
case2,case2_y3200_x0768,768,3200,581,25.206396121477685,25.11387152869579,-0.09252459278189562,BAD
case2,case2_y3200_x0896,896,3200,582,25.351244295993823,25.55640709689309,0.20516280089926653,GOOD
case2,case2_y3200_x1024,1024,3200,583,28.689262415802595,25.657620446745995,-3.0316419690566008,BAD
case2,case2_y3200_x1152,1152,3200,584,29.40280445511061,22.78833494839665,-6.614469506713959,BAD
case2,case2_y3200_x1280,1280,3200,585,29.598028611982006,23.24777854813795,-6.350250063844054,BAD
case2,case2_y3200_x1408,1408,3200,586,30.58686697667486,26.14124163980746,-4.445625336867398,BAD
case2,case2_y3200_x1536,1536,3200,587,29.891002550664005,26.551863697874566,-3.3391388527894392,BAD
case2,case2_y3200_x1664,1664,3200,588,29.63836997765352,27.48671085219426,-2.151659125459261,BAD
case2,case2_y3200_x1792,1792,3200,589,29.23840741024939,26.537744666708285,-2.7006627435411055,BAD
case2,case2_y3200_x1920,1920,3200,590,28.53747268517607,24.653797896242825,-3.883674788933245,BAD
case2,case2_y3200_x2048,2048,3200,591,28.562602263817908,21.51631917466863,-7.046283089149277,BAD
case2,case2_y3200_x2176,2176,3200,592,31.587125408159736,22.175190307700156,-9.41193510045958,BAD
case2,case2_y3200_x2304,2304,3200,593,35.05524522579124,22.169629306508277,-12.885615919282962,BAD
case2,case2_y3200_x2432,2432,3200,594,36.1207827388035,23.07313409593956,-13.047648642863937,BAD
case2,case2_y3200_x2560,2560,3200,595,35.86629902451747,23.48250655321117,-12.383792471306297,BAD
case2,case2_y3200_x2688,2688,3200,596,33.51307713348004,20.326085239689018,-13.18699189379102,BAD
case2,case2_y3200_x2816,2816,3200,597,35.67199458933982,23.030864683809604,-12.641129905530214,BAD
case2,case2_y3328_x0000,0,3328,598,34.223490265184104,33.87207065114603,-0.35141961403807187,BAD
case2,case2_y3328_x0128,128,3328,599,32.895626651488264,32.95825866284255,0.06263201135428886,GOOD
case2,case2_y3328_x0256,256,3328,600,31.246775317091284,28.224064868946495,-3.022710448144789,BAD
case2,case2_y3328_x0384,384,3328,601,29.645989167598074,25.173714535940714,-4.47227463165736,BAD
case2,case2_y3328_x0512,512,3328,602,29.064916615045483,26.392213626933664,-2.672702988111819,BAD
case2,case2_y3328_x0640,640,3328,603,27.696925159152208,27.47861792994391,-0.2183072292082997,BAD
case2,case2_y3328_x0768,768,3328,604,25.151336268781712,25.04893030336393,-0.10240596541778046,BAD
case2,case2_y3328_x0896,896,3328,605,24.48892479323778,24.58653619297328,0.09761139973550215,GOOD
case2,case2_y3328_x1024,1024,3328,606,26.209576927967213,23.277348110176597,-2.932228817790616,BAD
case2,case2_y3328_x1152,1152,3328,607,27.199029743399908,21.617222014460605,-5.581807728939303,BAD
case2,case2_y3328_x1280,1280,3328,608,26.59688066094841,22.036256146705945,-4.560624514242466,BAD
case2,case2_y3328_x1408,1408,3328,609,26.375122424571185,23.217105082984087,-3.1580173415870973,BAD
case2,case2_y3328_x1536,1536,3328,610,26.511200518833178,24.336637741281677,-2.1745627775515004,BAD
case2,case2_y3328_x1664,1664,3328,611,26.879791818807092,25.84835942916035,-1.031432389646742,BAD
case2,case2_y3328_x1792,1792,3328,612,25.482203300244286,23.281910200093712,-2.2002931001505743,BAD
case2,case2_y3328_x1920,1920,3328,613,24.705360449528996,22.04304169344312,-2.6623187560858774,BAD
case2,case2_y3328_x2048,2048,3328,614,25.710770735088563,19.960461633273606,-5.750309101814956,BAD
case2,case2_y3328_x2176,2176,3328,615,29.057561196421496,20.43358716306962,-8.623974033351875,BAD
case2,case2_y3328_x2304,2304,3328,616,34.40578215256858,22.32877071632594,-12.077011436242636,BAD
case2,case2_y3328_x2432,2432,3328,617,35.995808161536445,23.806867855002967,-12.188940306533478,BAD
case2,case2_y3328_x2560,2560,3328,618,35.461608826132846,23.568556994770713,-11.893051831362133,BAD
case2,case2_y3328_x2688,2688,3328,619,33.06183182018244,20.20239951278574,-12.859432307396702,BAD
case2,case2_y3328_x2816,2816,3328,620,33.89301002431255,21.922887204926177,-11.970122819386376,BAD
case2,case2_y3456_x0000,0,3456,621,38.947703262847895,36.61767469672585,-2.3300285661220457,BAD
case2,case2_y3456_x0128,128,3456,622,31.838523784192656,32.036143602781614,0.19761981858895794,GOOD
case2,case2_y3456_x0256,256,3456,623,29.3854694147916,27.478713927623602,-1.9067554871679988,BAD
case2,case2_y3456_x0384,384,3456,624,29.68624333275853,26.05092781348369,-3.6353155192748403,BAD
case2,case2_y3456_x0512,512,3456,625,29.90501799754966,28.16721439446419,-1.7378036030854709,BAD
case2,case2_y3456_x0640,640,3456,626,27.911368920252553,27.85440390657353,-0.05696501367902229,BAD
case2,case2_y3456_x0768,768,3456,627,25.043778754814788,24.84091425426137,-0.20286450055341732,BAD
case2,case2_y3456_x0896,896,3456,628,24.323842707473993,24.74774404977955,0.4239013423055553,GOOD
case2,case2_y3456_x1024,1024,3456,629,25.713373902232142,22.385994393741157,-3.327379508490985,BAD
case2,case2_y3456_x1152,1152,3456,630,26.26818519500435,20.231715054553632,-6.036470140450717,BAD
case2,case2_y3456_x1280,1280,3456,631,25.267463272891796,20.83211952460551,-4.435343748286286,BAD
case2,case2_y3456_x1408,1408,3456,632,24.198882176422334,20.95378578427656,-3.2450963921457756,BAD
case2,case2_y3456_x1536,1536,3456,633,24.322484285259087,21.679611713073946,-2.6428725721851407,BAD
case2,case2_y3456_x1664,1664,3456,634,24.923810937834105,23.637394318273806,-1.286416619560299,BAD
case2,case2_y3456_x1792,1792,3456,635,23.24339968316147,20.893034346395712,-2.3503653367657584,BAD
case2,case2_y3456_x1920,1920,3456,636,23.015144550243317,20.62053078080304,-2.3946137694402765,BAD
case2,case2_y3456_x2048,2048,3456,637,24.809555598087268,19.41654305801644,-5.393012540070828,BAD
case2,case2_y3456_x2176,2176,3456,638,28.155792380719625,19.8922706665112,-8.263521714208423,BAD
case2,case2_y3456_x2304,2304,3456,639,33.820993202815515,22.61581769022562,-11.205175512589896,BAD
case2,case2_y3456_x2432,2432,3456,640,35.51423088684097,24.145684201553404,-11.368546685287566,BAD
case2,case2_y3456_x2560,2560,3456,641,35.78392713763145,23.32067637797307,-12.463250759658383,BAD
case2,case2_y3456_x2688,2688,3456,642,33.178467546085216,20.083396959312818,-13.095070586772398,BAD
case2,case2_y3456_x2816,2816,3456,643,32.597226381223095,20.81232588102195,-11.784900500201147,BAD
case2,case2_y3584_x0000,0,3584,644,38.44851728164869,31.854233349411956,-6.594283932236735,BAD
case2,case2_y3584_x0128,128,3584,645,30.75686161101423,28.912934234862977,-1.8439273761512531,BAD
case2,case2_y3584_x0256,256,3584,646,28.61943130518374,26.624603813155765,-1.994827492027973,BAD
case2,case2_y3584_x0384,384,3584,647,30.372058540352086,27.430973545347108,-2.941084995004978,BAD
case2,case2_y3584_x0512,512,3584,648,31.986686099228024,29.970055555026782,-2.0166305442012415,BAD
case2,case2_y3584_x0640,640,3584,649,28.805446884636115,28.434263563638385,-0.37118332099773,BAD
case2,case2_y3584_x0768,768,3584,650,25.786451324027166,25.780407876685942,-0.00604344734122364,BAD
case2,case2_y3584_x0896,896,3584,651,25.644352617369343,26.05982939223628,0.41547677486693857,GOOD
case2,case2_y3584_x1024,1024,3584,652,26.96394405972874,22.257693345659444,-4.706250714069295,BAD
case2,case2_y3584_x1152,1152,3584,653,26.46288665125755,19.131467583990414,-7.331419067267134,BAD
case2,case2_y3584_x1280,1280,3584,654,26.383228120257066,20.362065300326222,-6.021162819930844,BAD
case2,case2_y3584_x1408,1408,3584,655,25.812197056288806,22.109381772885314,-3.702815283403492,BAD
case2,case2_y3584_x1536,1536,3584,656,25.99691957347424,22.492423410535004,-3.504496162939237,BAD
case2,case2_y3584_x1664,1664,3584,657,26.15311166574219,23.74382392464131,-2.409287741100883,BAD
case2,case2_y3584_x1792,1792,3584,658,24.652199986995758,21.88632369427085,-2.765876292724908,BAD
case2,case2_y3584_x1920,1920,3584,659,25.794127495514573,22.815987736200963,-2.97813975931361,BAD
case2,case2_y3584_x2048,2048,3584,660,28.13525114796116,20.73391602185825,-7.401335126102911,BAD
case2,case2_y3584_x2176,2176,3584,661,29.826106582087828,20.06842330263495,-9.757683279452877,BAD
case2,case2_y3584_x2304,2304,3584,662,31.712395302246556,21.534433546553956,-10.1779617556926,BAD
case2,case2_y3584_x2432,2432,3584,663,32.44354778340507,23.075420389057527,-9.368127394347546,BAD
case2,case2_y3584_x2560,2560,3584,664,33.09267187408729,22.20076154233702,-10.891910331750267,BAD
case2,case2_y3584_x2688,2688,3584,665,32.54925634345489,20.21919104870463,-12.330065294750263,BAD
case2,case2_y3584_x2816,2816,3584,666,31.661754705257792,20.654082176283445,-11.007672528974346,BAD
case2,case2_y3712_x0000,0,3712,667,36.59843149117761,28.23376087681023,-8.364670614367377,BAD
case2,case2_y3712_x0128,128,3712,668,30.93287516723501,26.57681365567924,-4.356061511555772,BAD
case2,case2_y3712_x0256,256,3712,669,28.959622850091904,25.751578097365858,-3.208044752726046,BAD
case2,case2_y3712_x0384,384,3712,670,31.37041647864485,29.65204179525378,-1.718374683391069,BAD
case2,case2_y3712_x0512,512,3712,671,35.466076961605815,32.5840927440812,-2.881984217524618,BAD
case2,case2_y3712_x0640,640,3712,672,30.427505709962254,30.124343658103246,-0.30316205185900813,BAD
case2,case2_y3712_x0768,768,3712,673,27.59280975971737,27.680120614865274,0.08731085514790493,GOOD
case2,case2_y3712_x0896,896,3712,674,28.058621258397043,27.855410541893782,-0.2032107165032606,BAD
case2,case2_y3712_x1024,1024,3712,675,27.66615690049482,21.464457508261596,-6.201699392233223,BAD
case2,case2_y3712_x1152,1152,3712,676,25.933653884663002,18.039446337558495,-7.894207547104507,BAD
case2,case2_y3712_x1280,1280,3712,677,27.21964126140992,19.70645487640535,-7.51318638500457,BAD
case2,case2_y3712_x1408,1408,3712,678,28.98272628697011,24.621109059979595,-4.361617226990514,BAD
case2,case2_y3712_x1536,1536,3712,679,29.555093035268193,25.368279886010786,-4.186813149257407,BAD
case2,case2_y3712_x1664,1664,3712,680,29.27771186256011,25.704343290507726,-3.5733685720523845,BAD
case2,case2_y3712_x1792,1792,3712,681,27.614167460546128,24.66122032695546,-2.952947133590669,BAD
case2,case2_y3712_x1920,1920,3712,682,28.627398153732386,24.916394454588904,-3.7110036991434825,BAD
case2,case2_y3712_x2048,2048,3712,683,30.237568650856545,21.10017503703624,-9.137393613820304,BAD
case2,case2_y3712_x2176,2176,3712,684,29.97436660209951,19.092509742156437,-10.881856859943074,BAD
case2,case2_y3712_x2304,2304,3712,685,28.75772924811666,19.27618410082833,-9.48154514728833,BAD
case2,case2_y3712_x2432,2432,3712,686,28.96560845338286,20.64664963710602,-8.31895881627684,BAD
case2,case2_y3712_x2560,2560,3712,687,29.254439931408278,19.926011087742477,-9.328428843665801,BAD
case2,case2_y3712_x2688,2688,3712,688,30.596579801663978,19.676148147789146,-10.920431653874832,BAD
case2,case2_y3712_x2816,2816,3712,689,30.214661641763463,19.933703216821765,-10.280958424941698,BAD
case2,case2_y3840_x0000,0,3840,690,36.351893136959504,27.901568745981265,-8.450324390978238,BAD
case2,case2_y3840_x0128,128,3840,691,31.59018728247709,26.803068895032233,-4.787118387444856,BAD
case2,case2_y3840_x0256,256,3840,692,29.712913852499035,26.079014775507808,-3.633899076991227,BAD
case2,case2_y3840_x0384,384,3840,693,31.827786049101412,29.706632015112664,-2.1211540339887485,BAD
case2,case2_y3840_x0512,512,3840,694,35.27711527579171,32.16889899767433,-3.108216278117375,BAD
case2,case2_y3840_x0640,640,3840,695,30.93842845750659,30.40040731739675,-0.5380211401098407,BAD
case2,case2_y3840_x0768,768,3840,696,28.431826748131094,27.711099213963188,-0.7207275341679065,BAD
case2,case2_y3840_x0896,896,3840,697,28.681463214578176,27.544937972956504,-1.1365252416216727,BAD
case2,case2_y3840_x1024,1024,3840,698,27.83805598563802,21.62218817519029,-6.215867810447733,BAD
case2,case2_y3840_x1152,1152,3840,699,26.39742873384872,18.303530173601562,-8.093898560247158,BAD
case2,case2_y3840_x1280,1280,3840,700,27.830941062621875,19.97845403071656,-7.852487031905316,BAD
case2,case2_y3840_x1408,1408,3840,701,29.34367306620132,24.525090680390498,-4.818582385810821,BAD
case2,case2_y3840_x1536,1536,3840,702,29.309363550325138,24.9913808605376,-4.317982689787538,BAD
case2,case2_y3840_x1664,1664,3840,703,30.0773226072787,26.477659432964305,-3.5996631743143936,BAD
case2,case2_y3840_x1792,1792,3840,704,27.252663733023333,24.853636950439416,-2.399026782583917,BAD
case2,case2_y3840_x1920,1920,3840,705,26.71007620123762,23.802705909842032,-2.907370291395587,BAD
case2,case2_y3840_x2048,2048,3840,706,29.11602988163429,20.772698649873178,-8.343331231761113,BAD
case2,case2_y3840_x2176,2176,3840,707,29.99107668149744,19.068489513516795,-10.922587167980645,BAD
case2,case2_y3840_x2304,2304,3840,708,28.595371742453196,19.375932555884795,-9.219439186568401,BAD
case2,case2_y3840_x2432,2432,3840,709,28.51055307584997,20.227840448943404,-8.282712626906566,BAD
case2,case2_y3840_x2560,2560,3840,710,28.81847715189641,20.17555830783481,-8.642918844061601,BAD
case2,case2_y3840_x2688,2688,3840,711,30.38193602251941,20.525471187997283,-9.856464834522129,BAD
case2,case2_y3840_x2816,2816,3840,712,29.88217480717839,20.161366185326152,-9.720808621852239,BAD
case3,case3_y0000_x0000,0,0,0,44.91854961480322,39.73584182056307,-5.182707794240152,BAD
case3,case3_y0000_x0128,128,0,1,45.11662869863382,39.72000286532293,-5.396625833310885,BAD
case3,case3_y0000_x0256,256,0,2,45.21530009046717,39.04401980425508,-6.171280286212088,BAD
case3,case3_y0000_x0384,384,0,3,45.58534221038204,38.84183577544848,-6.743506434933558,BAD
case3,case3_y0000_x0512,512,0,4,46.087930835387006,33.46786115325813,-12.620069682128879,BAD
case3,case3_y0000_x0640,640,0,5,46.770519838449765,31.496298121856935,-15.27422171659283,BAD
case3,case3_y0000_x0768,768,0,6,47.28483575765354,34.38499777262614,-12.899837985027396,BAD
case3,case3_y0000_x0896,896,0,7,46.971795515604704,40.10150403202773,-6.8702914835769775,BAD
case3,case3_y0000_x1024,1024,0,8,47.12473348678018,40.091313340783714,-7.033420145996466,BAD
case3,case3_y0000_x1152,1152,0,9,47.290566137122084,40.07554309816909,-7.215023038952992,BAD
case3,case3_y0000_x1280,1280,0,10,47.17666161585805,39.92415933363239,-7.252502282225663,BAD
case3,case3_y0000_x1408,1408,0,11,46.98195663428556,38.90372838643821,-8.078228247847349,BAD
case3,case3_y0000_x1536,1536,0,12,46.56907032932244,38.00657326810999,-8.562497061212454,BAD
case3,case3_y0000_x1664,1664,0,13,46.47824716924262,38.44607483278577,-8.032172336456853,BAD
case3,case3_y0000_x1792,1792,0,14,46.81612191262937,39.388354033233,-7.42776787939637,BAD
case3,case3_y0000_x1920,1920,0,15,47.034254364639104,39.988870297505265,-7.045384067133838,BAD
case3,case3_y0000_x2048,2048,0,16,47.25431051745119,40.66603602883453,-6.588274488616655,BAD
case3,case3_y0000_x2176,2176,0,17,47.09812959677464,41.020631477982505,-6.0774981187921355,BAD
case3,case3_y0000_x2304,2304,0,18,47.00833381762435,40.524324710831195,-6.4840091067931525,BAD
case3,case3_y0000_x2432,2432,0,19,46.792571126094124,39.618956910795184,-7.17361421529894,BAD
case3,case3_y0000_x2560,2560,0,20,46.388781629981544,35.17862916807918,-11.21015246190236,BAD
case3,case3_y0000_x2688,2688,0,21,46.223005512166026,34.38689002560939,-11.836115486556636,BAD
case3,case3_y0000_x2816,2816,0,22,46.64212752236304,37.886054749144044,-8.756072773218996,BAD
case3,case3_y0000_x2944,2944,0,23,46.73919035139527,40.53319174655166,-6.205998604843614,BAD
case3,case3_y0000_x3072,3072,0,24,46.54572962207155,39.48419797992295,-7.061531642148594,BAD
case3,case3_y0000_x3200,3200,0,25,46.835913906625635,38.86865004232762,-7.967263864298012,BAD
case3,case3_y0000_x3328,3328,0,26,46.91532845489685,37.76433201562654,-9.150996439270308,BAD
case3,case3_y0000_x3456,3456,0,27,47.03832329238633,36.89782369591781,-10.140499596468523,BAD
case3,case3_y0000_x3584,3584,0,28,46.95715456885299,36.768290187190445,-10.188864381662547,BAD
case3,case3_y0000_x3712,3712,0,29,47.03442597234356,36.86127610067266,-10.173149871670901,BAD
case3,case3_y0000_x3840,3840,0,30,47.100672885926336,37.17966298453051,-9.921009901395827,BAD
case3,case3_y0128_x0000,0,128,31,45.20082990532874,39.85213954262103,-5.348690362707707,BAD
case3,case3_y0128_x0128,128,128,32,45.83330545395075,40.204741013158014,-5.628564440792736,BAD
case3,case3_y0128_x0256,256,128,33,46.091948648323566,39.59461702822254,-6.497331620101029,BAD
case3,case3_y0128_x0384,384,128,34,46.30468916803331,39.166023726226214,-7.138665441807099,BAD
case3,case3_y0128_x0512,512,128,35,46.436924117696606,33.77008054948425,-12.666843568212357,BAD
case3,case3_y0128_x0640,640,128,36,46.971761684933,31.589274665136394,-15.382487019796606,BAD
case3,case3_y0128_x0768,768,128,37,47.335009526086964,34.16045367822268,-13.174555847864283,BAD
case3,case3_y0128_x0896,896,128,38,46.7618562904638,39.59234639498265,-7.1695098954811485,BAD
case3,case3_y0128_x1024,1024,128,39,46.198431780129006,39.38095386098225,-6.817477919146754,BAD
case3,case3_y0128_x1152,1152,128,40,46.38981708381374,39.44650029805121,-6.943316785762526,BAD
case3,case3_y0128_x1280,1280,128,41,46.774688367809816,39.147944999443325,-7.6267433683664905,BAD
case3,case3_y0128_x1408,1408,128,42,46.57243261333049,38.16822469831924,-8.404207915011249,BAD
case3,case3_y0128_x1536,1536,128,43,46.135540472790034,37.41246166553389,-8.723078807256144,BAD
case3,case3_y0128_x1664,1664,128,44,46.06055424384179,37.686832956603,-8.373721287238794,BAD
case3,case3_y0128_x1792,1792,128,45,46.35903662876147,38.56175913376825,-7.797277494993224,BAD
case3,case3_y0128_x1920,1920,128,46,46.22104131902862,38.78582371960023,-7.435217599428391,BAD
case3,case3_y0128_x2048,2048,128,47,46.249494845213775,39.502562803598835,-6.74693204161494,BAD
case3,case3_y0128_x2176,2176,128,48,46.41526312810911,40.70722571546788,-5.708037412641232,BAD
case3,case3_y0128_x2304,2304,128,49,46.66641922858683,40.239654531844444,-6.426764696742389,BAD
case3,case3_y0128_x2432,2432,128,50,46.64895320377329,39.17140422749118,-7.477548976282108,BAD
case3,case3_y0128_x2560,2560,128,51,46.41060790357067,35.635151639636064,-10.775456263934608,BAD
